zone_profile_id,botanical_entry_id,branch_id,country,region,zone,microclimate_tags,production_mode,growth_habit,forest_garden_layer,guild_roles,light_preference,flood_tolerance,salinity_tolerance,heat_tolerance,fire_tolerance,harvest_window_brazil,propagation_methods,conservation_status,notes,source_table,source_row
BRWM-00292,BOT-BR-0107,branch_brazil,Brazil,North,Agroforestry / extractive systems,well-drained;full sun,Agroforestry / extractive,Tree,Canopy,medicinal;structural,full sun,low,low,high,very low,not applicable,seed;cutting_limited;graft;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Amazon|Atlantic_Forest|Caatinga|Cerrado; biome_basis=amazon|atlantic_forest|caatinga|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,293
BRWM-00293,BOT-BR-0107,branch_brazil,Brazil,Northeast,Agroforestry / extractive systems,well-drained;full sun,Agroforestry / extractive,Tree,Canopy,medicinal;structural,full sun,low,low,high,very low,not applicable,seed;cutting_limited;graft;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Amazon|Atlantic_Forest|Caatinga|Cerrado; biome_basis=amazon|atlantic_forest|caatinga|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,294
BRWM-00294,BOT-BR-0107,branch_brazil,Brazil,Central-West,Agroforestry / extractive systems,well-drained;full sun,Agroforestry / extractive,Tree,Canopy,medicinal;structural,full sun,low,low,high,very low,not applicable,seed;cutting_limited;graft;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Amazon|Atlantic_Forest|Caatinga|Cerrado; biome_basis=amazon|atlantic_forest|caatinga|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,295
BRWM-00295,BOT-BR-0107,branch_brazil,Brazil,Southeast,Agroforestry / extractive systems,well-drained;full sun,Agroforestry / extractive,Tree,Canopy,medicinal;structural,full sun,low,low,high,very low,not applicable,seed;cutting_limited;graft;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Amazon|Atlantic_Forest|Caatinga|Cerrado; biome_basis=amazon|atlantic_forest|caatinga|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,296
BRWM-00296,BOT-BR-0108,branch_brazil,Brazil,North,North Amazon transition,full sun to partial shade;managed leaf harvest,Managed medicinal crop,Shrub,Shrub,medicinal,,,,,,,,Flagged,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Amazon|Cerrado; biome_basis=amazon|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,297
BRWM-00297,BOT-BR-0108,branch_brazil,Brazil,Northeast,Northeast transition zones,full sun to partial shade;managed leaf harvest,Managed medicinal crop,Shrub,Shrub,medicinal,,,,,,,,Flagged,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Amazon|Cerrado; biome_basis=amazon|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,298
BRWM-00298,BOT-BR-0109,branch_brazil,Brazil,Southeast,Southeast Atlantic Humid,humid orchard;well-drained,Cultivated orchard,Tree,Canopy,fruit_producer;medicinal;structural,full sun,low,low,high,very low,regional / variable,seed;cutting_limited;graft;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|South_Subtropical; biome_basis=atlantic_forest|south_subtropical; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,299
BRWM-00299,BOT-BR-0109,branch_brazil,Brazil,South,South Subtropical Humid,humid orchard;well-drained,Cultivated orchard,Tree,Canopy,fruit_producer;medicinal;structural,full sun,low,low,high,very low,regional / variable,seed;cutting_limited;graft;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|South_Subtropical; biome_basis=atlantic_forest|south_subtropical; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,300
BRWM-00300,BOT-BR-0110,branch_brazil,Brazil,North,North Amazon Wet,warm humid cultivation,Managed medicinal crop,Herb,Herbaceous,medicinal,,,,,,,,Not reviewed,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Amazon; biome_basis=amazon; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,301
BRWM-00301,BOT-BR-0110,branch_brazil,Brazil,Northeast,Northeast Coastal Humid,warm humid cultivation,Managed medicinal crop,Herb,Herbaceous,medicinal,,,,,,,,Not reviewed,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Amazon|Coastal_Restinga; biome_basis=amazon|coastal_restinga; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,302
BRWM-00302,BOT-BR-0111,branch_brazil,Brazil,North,Agroforestry / extractive systems,orchard;agroforestry;well-drained,Agroforestry / extractive,Tree,Canopy,fruit_producer;medicinal;structural,full sun,low,low,high,very low,regional / variable,seed;cutting_limited;graft;tissue_culture_limited,yes,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Amazon|Atlantic_Forest|Caatinga|Cerrado; biome_basis=amazon|atlantic_forest|caatinga|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,303
BRWM-00303,BOT-BR-0111,branch_brazil,Brazil,Northeast,Agroforestry / extractive systems,orchard;agroforestry;well-drained,Agroforestry / extractive,Tree,Canopy,fruit_producer;medicinal;structural,full sun,low,low,high,very low,regional / variable,seed;cutting_limited;graft;tissue_culture_limited,yes,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Amazon|Atlantic_Forest|Caatinga|Cerrado; biome_basis=amazon|atlantic_forest|caatinga|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,304
BRWM-00304,BOT-BR-0111,branch_brazil,Brazil,Central-West,Agroforestry / extractive systems,orchard;agroforestry;well-drained,Agroforestry / extractive,Tree,Canopy,fruit_producer;medicinal;structural,full sun,low,low,high,very low,regional / variable,seed;cutting_limited;graft;tissue_culture_limited,yes,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Amazon|Atlantic_Forest|Caatinga|Cerrado; biome_basis=amazon|atlantic_forest|caatinga|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,305
BRWM-00305,BOT-BR-0111,branch_brazil,Brazil,Southeast,Agroforestry / extractive systems,orchard;agroforestry;well-drained,Agroforestry / extractive,Tree,Canopy,fruit_producer;medicinal;structural,full sun,low,low,high,very low,regional / variable,seed;cutting_limited;graft;tissue_culture_limited,yes,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Amazon|Atlantic_Forest|Caatinga|Cerrado; biome_basis=amazon|atlantic_forest|caatinga|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,306
BRWM-00306,BOT-BR-0112,branch_brazil,Brazil,North,North Amazon Wet,riparian;humid lowlands,Cultivated orchard,Tree,Canopy,fruit_producer;medicinal;structural,full sun,low,low,high,very low,regional / variable,seed;cutting_limited;graft;tissue_culture_limited,yes,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Amazon|Atlantic_Forest|Cerrado; biome_basis=amazon|atlantic_forest|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,307
BRWM-00307,BOT-BR-0112,branch_brazil,Brazil,Northeast,Northeast Coastal Humid,riparian;humid lowlands,Cultivated orchard,Tree,Canopy,fruit_producer;medicinal;structural,full sun,low,low,high,very low,regional / variable,seed;cutting_limited;graft;tissue_culture_limited,yes,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Amazon|Atlantic_Forest|Cerrado|Coastal_Restinga; biome_basis=amazon|atlantic_forest|cerrado|coastal_restinga; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,308
BRWM-00308,BOT-BR-0112,branch_brazil,Brazil,Central-West,Central-West Cerrado Seasonal,riparian;humid lowlands,Cultivated orchard,Tree,Canopy,fruit_producer;medicinal;structural,full sun,low,low,high,very low,regional / variable,seed;cutting_limited;graft;tissue_culture_limited,yes,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Amazon|Atlantic_Forest|Cerrado; biome_basis=amazon|atlantic_forest|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,309
BRWM-00309,BOT-BR-0113,branch_brazil,Brazil,Southeast,Southeast Atlantic Humid,humid forest;shade tolerant when young,Cultivated orchard,Palm,Canopy,fruit_producer;structural,full sun to part shade,medium to high,low to medium,high,low,regional / variable,seed;division_limited;tissue_culture_limited,yes,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|South_Subtropical; biome_basis=atlantic_forest|south_subtropical; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,310
BRWM-00310,BOT-BR-0113,branch_brazil,Brazil,South,South Subtropical Humid,humid forest;shade tolerant when young,Cultivated orchard,Palm,Canopy,fruit_producer;structural,full sun to part shade,medium to high,low to medium,high,low,regional / variable,seed;division_limited;tissue_culture_limited,yes,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|South_Subtropical; biome_basis=atlantic_forest|south_subtropical; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,311
BRWM-00311,BOT-BR-0114,branch_brazil,Brazil,Northeast,Northeast Semiarid,dry rocky sites;full sun,Cultivated orchard,Palm,Canopy,fruit_producer;structural,full sun to part shade,medium to high,low to medium,high,low,regional / variable,seed;division_limited;tissue_culture_limited,yes,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Caatinga; biome_basis=caatinga; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,312
BRWM-00312,BOT-BR-0115,branch_brazil,Brazil,Northeast,Northeast Semiarid,sandy;well-drained;full sun,Cultivated orchard,Tree,Canopy,fruit_producer;medicinal;structural,full sun,low,low,high,very low,regional / variable,seed;cutting_limited;graft;tissue_culture_limited,yes,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Caatinga|Cerrado|Coastal_Restinga; biome_basis=caatinga|cerrado|coastal_restinga; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,313
BRWM-00313,BOT-BR-0115,branch_brazil,Brazil,Central-West,Central-West Cerrado Seasonal,sandy;well-drained;full sun,Cultivated orchard,Tree,Canopy,fruit_producer;medicinal;structural,full sun,low,low,high,very low,regional / variable,seed;cutting_limited;graft;tissue_culture_limited,yes,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Caatinga|Cerrado|Coastal_Restinga; biome_basis=caatinga|cerrado|coastal_restinga; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,314
BRWM-00314,BOT-BR-0115,branch_brazil,Brazil,Northeast,Northeast Coastal Humid,sandy;well-drained;full sun,Cultivated orchard,Tree,Canopy,fruit_producer;medicinal;structural,full sun,low,low,high,very low,regional / variable,seed;cutting_limited;graft;tissue_culture_limited,yes,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Caatinga|Cerrado|Coastal_Restinga; biome_basis=caatinga|cerrado|coastal_restinga; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,315
BRWM-00315,BOT-BR-0116,branch_brazil,Brazil,Northeast,Nationwide managed orchards,trellised;full sun;managed irrigation where needed,Cultivated orchard,Vine,Climber,fruit_producer;medicinal;climber,full sun,low,low,high,very low,regional / variable,seed;cutting;graft;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Cerrado; biome_basis=atlantic_forest|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,316
BRWM-00316,BOT-BR-0116,branch_brazil,Brazil,Southeast,Nationwide managed orchards,trellised;full sun;managed irrigation where needed,Cultivated orchard,Vine,Climber,fruit_producer;medicinal;climber,full sun,low,low,high,very low,regional / variable,seed;cutting;graft;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Cerrado; biome_basis=atlantic_forest|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,317
BRWM-00317,BOT-BR-0116,branch_brazil,Brazil,Central-West,Nationwide managed orchards,trellised;full sun;managed irrigation where needed,Cultivated orchard,Vine,Climber,fruit_producer;medicinal;climber,full sun,low,low,high,very low,regional / variable,seed;cutting;graft;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Cerrado; biome_basis=atlantic_forest|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,318
BRWM-00318,BOT-BR-0116,branch_brazil,Brazil,North,Nationwide managed orchards,trellised;full sun;managed irrigation where needed,Cultivated orchard,Vine,Climber,fruit_producer;medicinal;climber,full sun,low,low,high,very low,regional / variable,seed;cutting;graft;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Cerrado; biome_basis=atlantic_forest|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,319
BRWM-00319,BOT-BR-0117,branch_brazil,Brazil,Northeast,Nationwide managed orchards,trellised;full sun;managed irrigation where needed,Cultivated orchard,Vine,Climber,fruit_producer;medicinal;climber,full sun,low,low,high,very low,regional / variable,seed;cutting;graft;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Cerrado; biome_basis=atlantic_forest|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,320
BRWM-00320,BOT-BR-0117,branch_brazil,Brazil,Southeast,Nationwide managed orchards,trellised;full sun;managed irrigation where needed,Cultivated orchard,Vine,Climber,fruit_producer;medicinal;climber,full sun,low,low,high,very low,regional / variable,seed;cutting;graft;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Cerrado; biome_basis=atlantic_forest|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,321
BRWM-00321,BOT-BR-0117,branch_brazil,Brazil,Central-West,Nationwide managed orchards,trellised;full sun;managed irrigation where needed,Cultivated orchard,Vine,Climber,fruit_producer;medicinal;climber,full sun,low,low,high,very low,regional / variable,seed;cutting;graft;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Cerrado; biome_basis=atlantic_forest|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,322
BRWM-00322,BOT-BR-0117,branch_brazil,Brazil,North,Nationwide managed orchards,trellised;full sun;managed irrigation where needed,Cultivated orchard,Vine,Climber,fruit_producer;medicinal;climber,full sun,low,low,high,very low,regional / variable,seed;cutting;graft;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Cerrado; biome_basis=atlantic_forest|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,323
BRWM-00323,BOT-BR-0118,branch_brazil,Brazil,Northeast,Nationwide managed orchards,trellised;full sun;managed irrigation where needed,Cultivated orchard,Vine,Climber,fruit_producer;medicinal;climber,full sun,low,low,high,very low,regional / variable,seed;cutting;graft;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Cerrado; biome_basis=atlantic_forest|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,324
BRWM-00324,BOT-BR-0118,branch_brazil,Brazil,Southeast,Nationwide managed orchards,trellised;full sun;managed irrigation where needed,Cultivated orchard,Vine,Climber,fruit_producer;medicinal;climber,full sun,low,low,high,very low,regional / variable,seed;cutting;graft;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Cerrado; biome_basis=atlantic_forest|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,325
BRWM-00325,BOT-BR-0118,branch_brazil,Brazil,Central-West,Nationwide managed orchards,trellised;full sun;managed irrigation where needed,Cultivated orchard,Vine,Climber,fruit_producer;medicinal;climber,full sun,low,low,high,very low,regional / variable,seed;cutting;graft;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Cerrado; biome_basis=atlantic_forest|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,326
BRWM-00326,BOT-BR-0118,branch_brazil,Brazil,North,Nationwide managed orchards,trellised;full sun;managed irrigation where needed,Cultivated orchard,Vine,Climber,fruit_producer;medicinal;climber,full sun,low,low,high,very low,regional / variable,seed;cutting;graft;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Cerrado; biome_basis=atlantic_forest|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,327
BRWM-00327,BOT-BR-0119,branch_brazil,Brazil,Northeast,Nationwide managed orchards,trellised;full sun;managed irrigation where needed,Cultivated orchard,Vine,Climber,fruit_producer;medicinal;climber,full sun,low,low,high,very low,regional / variable,seed;cutting;graft;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Cerrado; biome_basis=atlantic_forest|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,328
BRWM-00328,BOT-BR-0119,branch_brazil,Brazil,Southeast,Nationwide managed orchards,trellised;full sun;managed irrigation where needed,Cultivated orchard,Vine,Climber,fruit_producer;medicinal;climber,full sun,low,low,high,very low,regional / variable,seed;cutting;graft;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Cerrado; biome_basis=atlantic_forest|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,329
BRWM-00329,BOT-BR-0119,branch_brazil,Brazil,Central-West,Nationwide managed orchards,trellised;full sun;managed irrigation where needed,Cultivated orchard,Vine,Climber,fruit_producer;medicinal;climber,full sun,low,low,high,very low,regional / variable,seed;cutting;graft;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Cerrado; biome_basis=atlantic_forest|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,330
BRWM-00330,BOT-BR-0119,branch_brazil,Brazil,North,Nationwide managed orchards,trellised;full sun;managed irrigation where needed,Cultivated orchard,Vine,Climber,fruit_producer;medicinal;climber,full sun,low,low,high,very low,regional / variable,seed;cutting;graft;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Cerrado; biome_basis=atlantic_forest|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,331
BRWM-00331,BOT-BR-0120,branch_brazil,Brazil,Northeast,Nationwide managed orchards,trellised;full sun;irrigated or rainfed managed systems,Cultivated orchard,Vine,Climber,fruit_producer;medicinal;climber,full sun,low,low,high,very low,regional / variable,seed;cutting;graft;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Cerrado; biome_basis=atlantic_forest|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,332
BRWM-00332,BOT-BR-0120,branch_brazil,Brazil,Southeast,Nationwide managed orchards,trellised;full sun;irrigated or rainfed managed systems,Cultivated orchard,Vine,Climber,fruit_producer;medicinal;climber,full sun,low,low,high,very low,regional / variable,seed;cutting;graft;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Cerrado; biome_basis=atlantic_forest|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,333
BRWM-00333,BOT-BR-0120,branch_brazil,Brazil,Central-West,Nationwide managed orchards,trellised;full sun;irrigated or rainfed managed systems,Cultivated orchard,Vine,Climber,fruit_producer;medicinal;climber,full sun,low,low,high,very low,regional / variable,seed;cutting;graft;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Cerrado; biome_basis=atlantic_forest|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,334
BRWM-00334,BOT-BR-0120,branch_brazil,Brazil,North,Nationwide managed orchards,trellised;full sun;irrigated or rainfed managed systems,Cultivated orchard,Vine,Climber,fruit_producer;medicinal;climber,full sun,low,low,high,very low,regional / variable,seed;cutting;graft;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Cerrado; biome_basis=atlantic_forest|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,335
BRWM-00335,BOT-BR-0121,branch_brazil,Brazil,Southeast,Nationwide managed orchards,trellised;full sun,Cultivated orchard,Vine,Climber,fruit_producer;medicinal;climber,full sun,low,low,high,very low,regional / variable,seed;cutting;graft;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Cerrado; biome_basis=atlantic_forest|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,336
BRWM-00336,BOT-BR-0121,branch_brazil,Brazil,Central-West,Nationwide managed orchards,trellised;full sun,Cultivated orchard,Vine,Climber,fruit_producer;medicinal;climber,full sun,low,low,high,very low,regional / variable,seed;cutting;graft;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Cerrado; biome_basis=atlantic_forest|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,337
BRWM-00337,BOT-BR-0121,branch_brazil,Brazil,Northeast,Nationwide managed orchards,trellised;full sun,Cultivated orchard,Vine,Climber,fruit_producer;medicinal;climber,full sun,low,low,high,very low,regional / variable,seed;cutting;graft;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Cerrado; biome_basis=atlantic_forest|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,338
BRWM-00338,BOT-BR-0122,branch_brazil,Brazil,Northeast,Managed medicinal crops,disturbed soils;full sun,Managed medicinal crop,Herb,Herbaceous,medicinal,,,,,,,,Not reviewed,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=unresolved; biome_basis=unresolved; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,339
BRWM-00339,BOT-BR-0122,branch_brazil,Brazil,Southeast,Managed medicinal crops,disturbed soils;full sun,Managed medicinal crop,Herb,Herbaceous,medicinal,,,,,,,,Not reviewed,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=unresolved; biome_basis=unresolved; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,340
BRWM-00340,BOT-BR-0122,branch_brazil,Brazil,Central-West,Managed medicinal crops,disturbed soils;full sun,Managed medicinal crop,Herb,Herbaceous,medicinal,,,,,,,,Not reviewed,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=unresolved; biome_basis=unresolved; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,341
BRWM-00341,BOT-BR-0122,branch_brazil,Brazil,North,Managed medicinal crops,disturbed soils;full sun,Managed medicinal crop,Herb,Herbaceous,medicinal,,,,,,,,Not reviewed,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=unresolved; biome_basis=unresolved; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,342
BRWM-00342,BOT-BR-0123,branch_brazil,Brazil,North,North Amazon Wet,humid forest,Managed medicinal crop,Tree,Canopy,medicinal;structural,,,,,,,,Not reviewed,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Amazon; biome_basis=amazon; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,343
BRWM-00343,BOT-BR-0124,branch_brazil,Brazil,Northeast,Northeast Semiarid,well-drained;full sun,Managed medicinal crop,Tree,Canopy,medicinal;structural,,,,,,,,Not reviewed,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Caatinga|Cerrado; biome_basis=atlantic_forest|caatinga|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,344
BRWM-00344,BOT-BR-0124,branch_brazil,Brazil,Southeast,Southeast Atlantic Humid,well-drained;full sun,Managed medicinal crop,Tree,Canopy,medicinal;structural,,,,,,,,Not reviewed,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Caatinga|Cerrado; biome_basis=atlantic_forest|caatinga|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,345
BRWM-00345,BOT-BR-0124,branch_brazil,Brazil,Central-West,Central-West Cerrado Seasonal,well-drained;full sun,Managed medicinal crop,Tree,Canopy,medicinal;structural,,,,,,,,Not reviewed,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Caatinga|Cerrado; biome_basis=atlantic_forest|caatinga|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,346
BRWM-00346,BOT-BR-0125,branch_brazil,Brazil,North,North Amazon Wet,full sun;well-drained,Cultivated orchard,Tree,Canopy,fruit_producer;structural,full sun,low,low,high,very low,regional / variable,seed;cutting_limited;graft;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Amazon|Cerrado|Coastal_Restinga; biome_basis=amazon|cerrado|coastal_restinga; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,347
BRWM-00347,BOT-BR-0125,branch_brazil,Brazil,Central-West,Central-West Cerrado Seasonal,full sun;well-drained,Cultivated orchard,Tree,Canopy,fruit_producer;structural,full sun,low,low,high,very low,regional / variable,seed;cutting_limited;graft;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Amazon|Cerrado|Coastal_Restinga; biome_basis=amazon|cerrado|coastal_restinga; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,348
BRWM-00348,BOT-BR-0125,branch_brazil,Brazil,Northeast,Northeast Coastal Humid,full sun;well-drained,Cultivated orchard,Tree,Canopy,fruit_producer;structural,full sun,low,low,high,very low,regional / variable,seed;cutting_limited;graft;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Amazon|Cerrado|Coastal_Restinga; biome_basis=amazon|cerrado|coastal_restinga; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,349
BRWM-00349,BOT-BR-0126,branch_brazil,Brazil,Southeast,Southeast Atlantic Humid,hedges;well-drained,Managed medicinal crop,Climbing cactus,Climber,fruit_producer;leafy_green;medicinal;climber,,,,,,,,Not reviewed,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest; biome_basis=atlantic_forest; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,350
BRWM-00350,BOT-BR-0126,branch_brazil,Brazil,South,South Subtropical Humid,hedges;well-drained,Managed medicinal crop,Climbing cactus,Climber,fruit_producer;leafy_green;medicinal;climber,,,,,,,,Not reviewed,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|South_Subtropical; biome_basis=atlantic_forest|south_subtropical; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,351
BRWM-00351,BOT-BR-0127,branch_brazil,Brazil,North,North Amazon Wet,humid shade;rich soils,Managed medicinal crop,Herb,Herbaceous,medicinal,,,,,,,,Not reviewed,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Amazon|Atlantic_Forest; biome_basis=amazon|atlantic_forest; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,352
